REFERENCE_PE,NOM,CODE_SAFIR,TYPE_SITE,REGION,LIBELLE_REGION,COMPLEMENT_ADRESSE,DC_COMPLEMENTADRSITEPHYSIQUE,ADRESSE,CODE_POSTAL,COMMUNE,DN_LATITUDE,DN_LONGITUDE
BRE0097005533,SAINT BRIEUC OUEST (APE/DT/A2S22),22030,ALE,53,BRETAGNE,NULL,NULL,"25, Rue de la Hunaudaye",22000,ST BRIEUC,"48,521915","-2,800086"
BRE0082005533,SAINT BRIEUC OUEST (APE/DT/A2S22),22045,DDA,53,BRETAGNE,NULL,NULL,"25, Rue de la Hunaudaye",22000,ST BRIEUC,"48,521915","-2,800086"
BRE0098005376,LANNION,22053,ALE,53,BRETAGNE,NULL,NULL,1 rue du Muguet,22300,LANNION,"48,74477","-3,47095"
BRE0099000840,LOUDEAC,22061,ALE,53,BRETAGNE,NULL,NULL,1 RUE DE LA CHESNAIE,22600,LOUDEAC,"48,180148","-2,753745"
BRE0094005473,LAMBALLE,22084,ALE,53,BRETAGNE,NULL,NULL,5 avenue Georges Clemenceau,22405,LAMBALLE,"48,464739","-2,506187"
NAQ0018005143,GUERET,23016,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,19 AVENUE PIERRE LEROUX,23000,GUERET,"46,17274","1,881692"
NAQ0021005062,AUBUSSON,23024,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,ESPLANADE CHARLES DE GAULLE,23200,AUBUSSON,"45,955413","2,165891"
NAQ0085000435,APE PERIGUEUX LITTRE,24003,DDA,75,NOUVELLE-AQUITAINE,NULL,NULL,1 rue Littre,24000,PERIGUEUX,"45,186814","0,721831"
NAQ0098000584,APE NONTRON,24006,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,Place Paul Bert,24300,NONTRON,"45,525379","0,66047"
NAQ0096005518,APE ST ASTIER,24007,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,Boulevard Pierre Mallebay,24110,ST ASTIER,"45,150569","0,529049"
NAQ0100000435,APE PERIGUEUX LITTRE,24011,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,1 rue Littre,24000,PERIGUEUX,"45,186814","0,721831"
NAQ0093000463,APE PERIGUEUX CHANGE,24013,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,135 BOULEVARD DU PETIT CHANGE,24000,PERIGUEUX,"45,18325","0,73802"
NAQ0101005590,APE BERGERAC,24026,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,2 rue Rudolf Noureev,24100,BERGERAC,"44,853375","0,482974"
NAQ0102005519,APE TERRASSON,24034,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,Rue de l'Industrie,24120,TERRASSON LA VILLEDIEU,"45,135144","1,299401"
NAQ1032005689,DT DORDOGNE,24036,DDA,75,NOUVELLE-AQUITAINE,Site LISA SPB,2° étage,1 Bis rue Littre,24000,PERIGUEUX,"45,186814","0,721831"
NAQ0103005910,APE SARLAT,24042,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,1 route du Pont de Campagnac,24200,SARLAT LA CANEDA,"44,917029","1,203839"
BFC0107005848,BESANCON PALENTE,25009,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,6 rue du Muguet,25000,BESANCON,"47,265893","6,049393"
BFC0093001316,BESANCON MONTBOUCONS,25019,DDA,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,7 AVENUE DES MONTBOUCONS,25000,BESANCON,"47,25121","5,998677"
BFC0114005846,MORTEAU,25021,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,1A RUE DU CLOS JEUNE,25503,MORTEAU,"47,057226","6,610615"
BFC0103001293,MONTBELIARD HEXAGONE,25026,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,2 RUE PIERRE BROSSOLETTE,25200,MONTBELIARD,"47,499742","6,802838"
BFC0094005044,BESANCON TEMIS,25038,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,17 A rue Alain Savary,25000,BESANCON,"47,253091","6,000646"
BFC0115001325,PONTARLIER,25044,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,BATIMENT A,6 RUE CLAUDE CHAPPE,25300,PONTARLIER,"46,90942","6,34165"
BFC0117005529,MONTBELIARD CENTRE,25052,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,8 avenue Gambetta,25200,MONTBELIARD,"47,51463","6,79689"
BFC0121005772,BESANCON PLANOISE,25075,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,8 rue Marc Bloch,25000,BESANCON,"47,218036","5,968719"
BFC0122005258,AUDINCOURT,25116,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,Immeuble BAZAINE,1 rue Aimé Césaire,25400,AUDINCOURT,"47,484146","6,839614"
ARA0252005635,VALENCE BRIFFAUT,26001,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,354 A AVENUE CHABEUIL,26000,VALENCE,"44,92661","4,916812"
ARA0255005422,VALENCE HUGO,26015,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,333 Avenue Victor Hugo,26000,VALENCE,"44,915262","4,885068"
ARA0261005575,ROMANS,26023,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,4 Rue auguste Perret,26105,ROMANS,"45,046666","5,055472"
ARA0262005839,MONTELIMAR,26031,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,Rue Léon Blum,26200,MONTELIMAR,"44,567631","4,755017"
ARA0265005548,PIERRELATTE JAMES WATT,26054,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,2 B rue James Watt,26700,PIERRELATTE,"44,370599","4,706486"
ARA0267005551,CREST ROZIER,26062,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,4 avenue Félix Rozier,26400,CREST,"44,734801","5,010711"
ARA0241005635,VALENCE BRIFFAUT,26085,DDA,84,AUVERGNE-RHONE-ALPES,NULL,NULL,354 A AVENUE CHABEUIL,26000,VALENCE,"44,92661","4,916812"
NOR0114005664,A2S DT EURE,27002,DDA,28,NORMANDIE,NULL,NULL,487 rue de l'Industrie,27000,EVREUX,"49,017304","1,178102"
NOR0121005391,VERNEUIL SUR AVRE,27004,ALE,28,NORMANDIE,NULL,NULL,135 RUE PORTE MORTAGNE,27130,VERNEUIL SUR AVRE,"48,735953","0,929057"
NOR0122005976,EVREUX BROSSOLETTE,27010,ALE,28,NORMANDIE,NULL,NULL,41 rue Pierre Brossolette,27000,EVREUX,"49,023141","1,168046"
NOR0474005677,GISORS,27023,ALE,28,NORMANDIE,NULL,NULL,30 RUE RIESGELSBERG,27140,GISORS,"49,282891","1,765031"
NOR0124006065,VERNON,27025,ALE,28,NORMANDIE,NULL,ZAC FIESCHI,3 rue Hannah ARENDT,27200,VERNON,"49,096403","1,473655"
NOR0125005603,LOUVIERS,27033,ALE,28,NORMANDIE,NULL,NULL,2 boulevard du Maréchal Joffre,27400,LOUVIERS,"49,214883","1,166964"
NOR0126005644,BERNAY,27041,ALE,28,NORMANDIE,NULL,NULL,28 rue Guillaume de la Tremblaye,27300,BERNAY,"49,08856","0,58763"
NOR0127001515,PONT AUDEMER,27056,ALE,28,NORMANDIE,NULL,NULL,8 RUE DU PRESIDENT GEORGES POMPIDOU,27500,PONT AUDEMER,"49,351534","0,518322"
NOR0128005962,EVREUX DELAUNE,27064,ALE,28,NORMANDIE,NULL,NULL,6 rue Auguste Delaune,27000,EVREUX,"49,005628","1,158928"
CEN0071001067,POLE EMPLOI LUCE,28004,DDA,24,CENTRE-VAL DE LOIRE,NULL,NULL,2 RUE D AQUITAINE,28110,LUCE,"48,43635","1,44947"
CEN0077001094,POLE EMPLOI VERNOUILLET,28008,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,3 AVENUE MARC CHAPPEY,28500,VERNOUILLET,"48,731063","1,339215"
CEN0080006151,APE LUCE,28012,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,1 impasse des Granges,28110,LUCE,"48,431787","1,463944"
CEN0082005504,APE DREUX / APES DREUX,28020,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,1 Rue Pierre Sémard,28100,DREUX,"48,730658","1,368139"
CEN0086005369,APE CHATEAUDUN,28035,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,9 PLACE DU PHENIX,28200,CHATEAUDUN,"48,06765","1,34151"
CEN0087006029,APE NOGENT LE ROTROU,28043,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,50 rue Émile Gohon,28400,NOGENT LE ROTROU,"48,32338","0,80427"
CEN0088005956,APE CHARTRES GARE,28051,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,21 rue Nicole,28000,CHARTRES,"48,446371","1,479748"
BRE0039005194,BREST MARINE (APE/DT29),29014,ALE,53,BRETAGNE,NULL,ZAC DU PORT DE BREST,130 RUE ERNEST HEMINGWAY,29200,BREST,"48,385604","-4,477666"
BRE0037005774,QUIMPER SUD,29016,ALE,53,BRETAGNE,NULL,NULL,50 rue Président Sadate,29000,QUIMPER,"47,977322","-4,097174"
BRE0032005816,BREST EUROPE,29019,ALE,53,BRETAGNE,NULL,NULL,11 rue du 8 Mai 1945,29200,BREST,"48,409735","-4,47025"
BRE0040005090,DOUARNENEZ,29022,ALE,53,BRETAGNE,NULL,NULL,23 RUE DE L AUBEPINE,29100,DOUARNENEZ,"48,08627","-4,344967"
BRE0042005256,MORLAIX,29030,ALE,53,BRETAGNE,NULL,NULL,10 rue Louis le Jeune,29600,MORLAIX,"48,58924","-3,809308"
BRE0045005817,QUIMPER NORD,29045,ALE,53,BRETAGNE,NULL,NULL,29 route de Ty Nay,29000,QUIMPER,"48,015796","-4,095153"
BRE0046005754,CARHAIX,29053,ALE,53,BRETAGNE,NULL,NULL,1 rue KERWENN,29270,CARHAIX PLOUGUER,"48,276533","-3,571156"
BRE0047000949,LANDERNEAU,29061,ALE,53,BRETAGNE,NULL,197 AV GENERAL GEORGE PATTON,59 RUE DE BREST,29800,LANDERNEAU,"48,450824","-4,257622"
BRE0049000945,BREST IROISE (APE/A2S29),29076,ALE,53,BRETAGNE,NULL,NULL,530 avenue de Tallinn,29200,BREST,"48,387737","-4,528618"
BRE0050005389,CONCARNEAU,29084,ALE,53,BRETAGNE,NULL,NULL,17 RUE AIME CESAIRE,29900,CONCARNEAU,"47,90232","-3,906945"
BRE0051005438,APE QUIMPERLE,29092,ALE,53,BRETAGNE,NULL,Zone de Kervidannou 4,11 bis rue Eric Tabarly,29300,QUIMPERLE,"47,866441","-3,58066"
BRE0052005494,PONT L ABBE,29102,ALE,53,BRETAGNE,NULL,NULL,24 rue Roger Signor,29120,PONT L ABBE,"47,862381","-4,223289"
BRE0024005194,BREST MARINE (APE/DT29),29110,DDA,53,BRETAGNE,NULL,ZAC DU PORT DE BREST,130 RUE ERNEST HEMINGWAY,29200,BREST,"48,385604","-4,477666"
OCC0151005757,Nimes Courbessac,30022,ALE,76,OCCITANIE,NULL,NULL,335 route d'Avignon,30000,NIMES,"43,854965","4,402974"
OCC0148005771,APE Ales Avene,30025,ALE,76,OCCITANIE,NULL,NULL,29 Chemin des 2 mas,30100,ALES,"44,120034","4,117081"
OCC0145005351,APE VAUVERT,30028,ALE,76,OCCITANIE,NULL,ZAC COTE SOLEIL,79 AVENUE MAS SAINT LAURENT,30600,VAUVERT,"43,707285","4,268469"
OCC0156005770,APE Ales Gardon,30543,ALE,76,OCCITANIE,NULL,NULL,5 Avenue Jean Baptiste Dumas,30100,ALES,"44,134472","4,080273"
OCC0158005710,APE Bagnols sur Ceze,30566,ALE,76,OCCITANIE,NULL,NULL,520 avenue Roger Salengro,30200,BAGNOLS SUR CEZE,"44,166664","4,613141"
OCC0162005107,PE VIGAN FO,30590,ALE,76,OCCITANIE,NULL,NULL,ROUTE DE TESSAN,30120,LE VIGAN,"43,992518","3,612842"
OCC0142000344,DT Gard Lozère,30600,DDA,76,OCCITANIE,NULL,NULL,112 allée du Mas de Ville,30000,NIMES,"43,831823","4,383216"
OCC0163005607,APE BEAUCAIRE,30623,ALE,76,OCCITANIE,NULL,NULL,Chemin Clapas de Cornut,30300,BEAUCAIRE,"43,811188","4,613672"
OCC0164005413,APE NIMES 7 COLLINES,30631,ALE,76,OCCITANIE,IMMEUBLE ALTIS,NULL,PARC GEORGES BESSE II,30000,NIMES,"43,83459","4,360864"
OCC0165005578,NIMES SAINT CESAIRE,30670,ALE,76,OCCITANIE,NULL,Quartier Quiquillon,3788 avenue Kennedy,30900,NIMES,"43,814267","4,31133"
OCC0153002142,PE VILLENEUVE LES AVIGNON,30703,ALE,76,OCCITANIE,NULL,ESPACE SAINT PONS,1 PLACE SAINT PONS,30400,VILLENEUVE LES AVIGNON,"43,96343","4,79738"
OCC0097005441,LABEGE,31001,ALE,76,OCCITANIE,NULL,Bâtiment 5 GREEN park 2,298 allée du Lac,31670,LABEGE,"43,535481","1,512887"
OCC0099002725,PORTET SUR GARONNE,31002,ALE,76,OCCITANIE,NULL,NULL,6 rue de l'Hôtel de Ville,31120,PORTET SUR GARONNE,"43,520834","1,398049"
OCC0096005500,CASTELGINEST,31005,ALE,76,OCCITANIE,NULL,NULL,"12, Rue du Pont Vieil",31780,CASTELGINEST,"43,692661","1,427729"
OCC0095002567,BLAGNAC,31008,ALE,76,OCCITANIE,NULL,NULL,11 MAIL LOUIS ARAGON,31700,BLAGNAC,"43,644661","1,377464"
OCC0094002669,SAINT JEAN,31011,ALE,76,OCCITANIE,NULL,NULL,6 CHEMIN DU BOIS DU SAGET,31240,ST JEAN,"43,662513","1,497988"
OCC0093006012,COLOMIERS,31015,ALE,76,OCCITANIE,NULL,NULL,25 boulevard Victor Hugo,31770,COLOMIERS,"43,613571","1,309383"
OCC0079002643,TOULOUSE LA CEPIERE,31026,ALE,76,OCCITANIE,NULL,NULL,4 CHE PIGEONNIER LA CEPIERE,31100,TOULOUSE,"43,586132","1,400742"
OCC0084005882,VILLEFRANCHE DE LAURAGAIS,31031,ALE,76,OCCITANIE,NULL,NULL,7 place des Cerisiers,31290,VILLEFRANCHE DE LAURAGAIS,"43,398401","1,71743"
OCC0075002691,TOULOUSE SAINT MICHEL,31037,ALE,76,OCCITANIE,NULL,NULL,2 avenue de l'Urss,31400,TOULOUSE,"43,603949","1,444509"
OCC0001002632,DR BALMA,31096,DRA,76,OCCITANIE,NULL,NULL,33 44 RUE GEORGES POMPIDOU 93186,31130,BALMA,"43,609885","1,49758"
OCC0120005881,SAINT GAUDENS ARRIEU,31315,ALE,76,OCCITANIE,NULL,NULL,5 B avenue Anselme Arrieu,31800,ST GAUDENS,"43,109223","0,720565"
OCC0104002677,TOULOUSE BELLEFONTAINE,31346,ALE,76,OCCITANIE,NULL,NULL,63 ALLEE DE BELLEFONTAINE,31100,TOULOUSE,"43,565759","1,399923"
OCC0105005401,MURET,31354,ALE,76,OCCITANIE,NULL,NULL,181-187 AVENUE JACQUES DOUZANS,31600,MURET,"43,47225","1,33074"
OCC0106002678,TOULOUSE OCCITANE,31370,ALE,76,OCCITANIE,NULL,NULL,6 A PLACE OCCITANE,31000,TOULOUSE,"43,603475","1,448614"
OCC0107002681,TOULOUSE JOLIMONT,31385,ALE,76,OCCITANIE,Etage 2,Bâtiment B,7 avenue Léon Blum,31500,TOULOUSE,"43,614368","1,461299"
OCC0071006039,TOULOUSE CARTOUCHERIE,31403,DDA,76,OCCITANIE,NULL,ZAC de la Cartoucherie,82 voie du Toec,31300,TOULOUSE,"43,596897","1,403433"
OCC0108005072,TOULOUSE LA PLAINE,31426,ALE,76,OCCITANIE,NULL,NULL,1 impasse René Couzinet,31500,TOULOUSE,"43,582804","1,492372"
OCC0102005669,TOULOUSE BORDEROUGE,31496,ALE,76,OCCITANIE,NULL,NULL,"6,Rue Françoise D'EAUBONNE",31200,TOULOUSE,"43,643708","1,452534"
OCC0103006039,TOULOUSE CARTOUCHERIE,31522,ALE,76,OCCITANIE,NULL,ZAC de la Cartoucherie,82 voie du Toec,31300,TOULOUSE,"43,596897","1,403433"
OCC0065002554,L'ISLE JOURDAIN,32002,ALE,76,OCCITANIE,NULL,NULL,1 B BOULEVARD POUMADERES,32600,L ISLE JOURDAIN,"43,610649","1,090664"
OCC0069005040,AUCH,32413,ALE,76,OCCITANIE,NULL,NULL,8 RUE RACINE,32000,AUCH,"43,63569","0,58487"
OCC0070002593,CONDOM,32421,ALE,76,OCCITANIE,NULL,NULL,2 B RUE LAMARTINE,32100,CONDOM,"43,95082","0,37496"
NAQ0129000554,APE SAINT MEDARD EN JALLES,33004,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,59 rue Jean Duperier,33160,ST MEDARD EN JALLES,"44,892435","-0,715123"
NAQ0127000604,APE VILLENAVE D ORNON,33024,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,Rue Saint Jean,33140,VILLENAVE D ORNON,"44,795878","-0,571249"
NAQ0143000494,APE LANGON,33025,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,22 E ROUTE DE BAZAS,33210,LANGON,"44,545041","-0,242601"
NAQ0144005457,APE LA TESTE,33033,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,55 impasse du Bosquet,33260,LA TESTE DE BUCH,"44,61701","-1,141103"
NAQ0146005630,APE LIBOURNE,33041,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,33-35 Chemin du Casse,33500,LIBOURNE,"44,918006","-0,22241"
NAQ0147005838,APE BLAYE,33056,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,14 Rue Adélaïde Hautval,33390,BLAYE,"45,127692","-0,653076"
NAQ0130005803,APE ANDERNOS,33064,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,13 esplanade du Broustic,33510,ANDERNOS LES BAINS,"44,743321","-1,099611"
NAQ0148005909,APE BEGLES Terres Neuves,33121,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,Rue Robert Schuman,33130,BEGLES,"44,814629","-0,550265"
NAQ0001005177,DR AQUITAINE,33127,DRA,75,NOUVELLE-AQUITAINE,NULL,IMMEUBLE ILOT B,87 RUE NUYENS,33100,BORDEAUX,"44,843958","-0,56061"
NAQ0149005421,APE CENON,33136,ALE,75,NOUVELLE-AQUITAINE,NULL,Résidence les 3 ponts,3 rue René Bonnac,33150,CENON,"44,850945","-0,523145"
NAQ0150006073,APE LESPARRE,33144,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,7 chemin de PRADAL,33340,LESPARRE MEDOC,"45,3073","-0,94204"
NAQ0134005811,APE ST JEAN,33201,ALE,75,NOUVELLE-AQUITAINE,Belcier,NULL,36 rue Terres de Borde,33800,BORDEAUX,"44,827265","-0,554061"
NAQ0135005439,APE BORDEAUX NORD,33216,ALE,75,NOUVELLE-AQUITAINE,NULL,Immeuble Le Cinq,5 place Ravezies,33300,BORDEAUX,"44,865295","-0,576048"
NAQ0136000436,APE BORDEAUX MERIADECK,33224,ALE,75,NOUVELLE-AQUITAINE,NULL,Résidence de la tour 2000,1 Terrasse du Front du Médoc,33000,BORDEAUX,"44,838546","-0,588143"
NAQ0137006142,EYSINES,33232,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,144 avenue du Médoc,33320,EYSINES,"44,885037","-0,636706"
NAQ0140005046,APE PESSAC,33320,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,15 avenue Léonard de Vinci,33600,PESSAC,"44,782558","-0,654735"
NAQ0133005385,APE LORMONT,33335,ALE,75,NOUVELLE-AQUITAINE,NULL,Immeuble LE SIGNAL,4 rue Romain Rolland,33310,LORMONT,"44,881886","-0,523306"
NAQ0141005042,APE MERIGNAC,33366,ALE,75,NOUVELLE-AQUITAINE,NULL,Immeuble GREENWICH,15 rue Thales,33700,MERIGNAC,"44,833889","-0,674185"
NAQ0142000524,APE BORDEAUX BASTIDE,33374,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,4 rue René Buthaut,33100,BORDEAUX,"44,837671","-0,555565"
NAQ0104005811,DT GIRONDE,33390,DDA,75,NOUVELLE-AQUITAINE,Belcier,NULL,36 rue Terres de Borde,33800,BORDEAUX,"44,827265","-0,554061"
OCC0180005411,APE MONTPELLIER Méditerranée,34011,ALE,76,OCCITANIE,NULL,Parc AEROPORT,300 impasse John Locke,34470,PEROLS,"43,58229","3,93869"
OCC0181005490,Montpellier Castelnau,34012,ALE,76,OCCITANIE,NULL,NULL,400 avenue Marcel Dassault,34170,CASTELNAU LE LEZ,"43,6282","3,91194"
OCC0178005761,APE BEZIERS COURONDELLE,34049,ALE,76,OCCITANIE,NULL,NULL,75 boulevard Colette Besson,34500,BEZIERS,"43,364376","3,222993"
OCC0174002229,APE MONTPELLIER MAS DE GRILLE,34055,ALE,76,OCCITANIE,NULL,NULL,RUE THEOPHRASTE RENAUDOT,34430,ST JEAN DE VEDAS,"43,57303","3,85186"
OCC0168005449,DT HERAULT,34300,DDA,76,OCCITANIE,NULL,Batiment 22,"1025, avenue Henri Becquerel",34000,MONTPELLIER,"43,609497","3,914734"
OCC0191005647,BEZIERS CAPISCOL,34601,ALE,76,OCCITANIE,NULL,Parc club le Devéze,166 rue Maurice Bejart,34500,BEZIERS,"43,332073","3,250616"
OCC0195006082,Montpellier Cévennes,34616,ALE,76,OCCITANIE,NULL,Parc 2000,411 rue Favre de Saint Castor,34080,MONTPELLIER,"43,61821","3,825309"
OCC0198005852,APE SETE,34624,ALE,76,OCCITANIE,NULL,NULL,Avenue du maréchal Juin,34200,SETE,"43,40526","3,70256"
OCC0199000330,PE CLERMONT L HERAULT,34640,ALE,76,OCCITANIE,NULL,NULL,16 B ROUTE DE MONTPELLIER,34800,CLERMONT L HERAULT,"43,633484","3,440462"
OCC0184005375,APE LUNEL,34663,ALE,76,OCCITANIE,NULL,NULL,300 AVENUE DES ABRIVADOS,34400,LUNEL,"43,670863","4,129018"
OCC0185002231,PE PEZENAS,34671,ALE,76,OCCITANIE,NULL,NULL,ZA DES RODETTES,34120,PEZENAS,"43,452522","3,419853"
OCC0186005807,AGDE,34712,ALE,76,OCCITANIE,NULL,NULL,82 chemin de Janin,34300,AGDE,"43,301581","3,480905"
BRE0070005671,RENNES NORD,35001,ALE,53,BRETAGNE,NULL,ZAC ARMORIQUE,4 rue René Dumont,35700,RENNES,"48,130311","-1,676667"
BRE0069005815,SAINT MALO,35007,ALE,53,BRETAGNE,NULL,NULL,7 rue Augustin Fresnel,35400,ST MALO,"48,650241","-1,989533"
BRE0078005352,COMBOURG,35010,ALE,53,BRETAGNE,NULL,Parc d'activités allée DE LOHON,Moulin Madame,35270,COMBOURG,"48,4155","-1,751936"
BRE0073000973,VITRE,35014,ALE,53,BRETAGNE,NULL,NULL,9 PLACE DU CHAMP DE FOIRE,35500,VITRE,"48,120281","-1,206686"
BRE0074000880,FOUGERES,35022,ALE,53,BRETAGNE,NULL,NULL,15 RUE HIPPOLYTE REHAULT,35300,FOUGERES,"48,348777","-1,191238"
BRE0067000950,RENNES OUEST,35027,ALE,53,BRETAGNE,NULL,200 boulevard GAY LUSSAC,5 B rue Pierre Joseph Colin,35000,RENNES,"48,114517","-1,715199"
BRE0075005726,REDON,35030,ALE,53,BRETAGNE,Maison de l emploi,NULL,3 rue Charles Sillard,35600,REDON,"47,653407","-2,095352"
BRE0076005524,RENNES CENTRE,35045,ALE,53,BRETAGNE,NULL,NULL,22 rue de Redon,35000,RENNES,"48,105697","-1,689184"
BRE0079006042,RENNES SUD,35061,ALE,53,BRETAGNE,NULL,NULL,"2 bis, avenue des Pays-Bas",35200,RENNES,"48,087759","-1,66128"
BRE0001000919,DR BRETAGNE,35076,DRA,53,BRETAGNE,NULL,NULL,36 RUE DE LEON,35000,RENNES,"48,108058","-1,66862"
BRE0081005367,RENNES EST (APE/DT35),35133,ALE,53,BRETAGNE,NULL,NULL,22 RUE DU BIGNON,35200,RENNES,"48,097094","-1,629411"
BRE0054005367,RENNES EST (APE/DT35),35141,DDA,53,BRETAGNE,NULL,NULL,22 RUE DU BIGNON,35200,RENNES,"48,097094","-1,629411"
CEN0007005659,APE CHATEAUROUX BALSAN,36016,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,4 avenue Francois Mitterrand,36000,CHATEAUROUX,"46,811266","1,684017"
CEN0012005995,APE ARGENTON SUR CREUSE,36024,ALE,24,CENTRE-VAL DE LOIRE,Bâtiment modulaire,NULL,Place du Champ de Foire,36200,ARGENTON SUR CREUSE,"46,585549","1,522113"
CEN0015001169,POLE EMPLOI ISSOUDUN,36032,ALE,24,CENTRE-VAL DE LOIRE,NULL,LE FORMAPOLE,RUE GEORGES BRASSENS,36100,ISSOUDUN,"46,94961","2,0061"
CEN0026005323,APE TOURS DEUX LIONS / A2S INDRE ET LO,37002,ALE,24,CENTRE-VAL DE LOIRE,NULL,BATIMENT ACTI CAMPUS,40 RUE JAMES WATT,37200,TOURS,"47,36734","0,681005"
CEN0027005195,APE TOURS RONSARD,37011,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,106 rue Ronsard,37100,TOURS,"47,420582","0,706072"
CEN0031005680,APE AMBOISE,37026,ALE,24,CENTRE-VAL DE LOIRE,NULL,Parc d¿activités St Maurice,10 rue de l¿ancienne Fonderie,37530,NAZELLES NEGRON,"47,432339","0,952927"
CEN0033001014,POLE EMPLOI LOCHES,37034,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,1 PLACE DU MARECHAL LECLERC,37600,BEAULIEU LES LOCHES,"47,128365","1,01162"
CEN0034005996,APE CHINON,37042,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,27 Avenue Gambetta,37500,CHINON,"47,163835","0,251976"
CEN0472005480,DT 37 INDRE & LOIRE/APE ST P DES CORPS,37056,DDA,24,CENTRE-VAL DE LOIRE,NULL,NULL,55 & 56 Avenue Georges Pompidou,37700,ST PIERRE DES CORPS,"47,38584","0,70996"
CEN0035005965,APE JOUE LES TOURS,37065,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,92 boulevard Jean Jaurès,37300,JOUE LES TOURS,"47,348461","0,6616"
CEN0037005480,DT 37 INDRE & LOIRE/APE ST P DES CORPS,37073,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,55 & 56 Avenue Georges Pompidou,37700,ST PIERRE DES CORPS,"47,38584","0,70996"
CEN0038005493,APE SAINT CYR SUR LOIRE,37081,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,7 rue Lavoisier,37540,ST CYR SUR LOIRE,"47,423727","0,660681"
ARA0101005274,GRENOBLE EUROPOLE,38013,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,1 RUE D ARMENIE,38000,GRENOBLE,"45,191791","5,711678"
ARA0090006090,GRENOBLE LA BRUYERE,38017,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,78 avenue La Bruyère,38100,GRENOBLE,"45,166807","5,729247"
ARA0104005475,VIENNE Général LECLERC,38021,ALE,84,AUVERGNE-RHONE-ALPES,NULL,Jazz Parc - Bâtiment 5,30 Avenue du Général LECLERC,38200,VIENNE,"45,513832","4,866558"
ARA0089005649,LA COTE SAINT ANDRE,38030,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,12 rue du Commandant Julhiet,38260,LA COTE ST ANDRE,"45,394461","5,254306"
ARA0106005670,BOURGOIN,38036,ALE,84,AUVERGNE-RHONE-ALPES,NULL,Green park,1 rue Claude Chappe,38300,BOURGOIN JALLIEU,"45,589938","5,261477"
ARA0093005897,TIGNIEU Jameyzieu,38037,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,15 Rue Vaucanson,38230,TIGNIEU JAMEYZIEU,"45,753789","5,190657"
